nombre_entidad,fecha_mes,tipo_de_persona,tipo_de_garantia,producto_de_credito,tipo_de_credito,plazo_de_credito,tasa_efectiva_promedio_ponderada
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Adquisición de vivienda vis (colocación en pesos),Vivienda,Más de 15 años y hasta 20 años,12.804473684210526
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Adquisición de vivienda vis (colocación en pesos),Vivienda,Más de 5 años y hasta 7 años,14.14
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Adquisición de vivienda vis (colocación en pesos),Vivienda,Más de 7 años y hasta 15 años,12.997
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Adquisición de vivienda vis (colocación en pesos),Vivienda,Vivienda hasta 5 años,12.883333333333333
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Adquisición de vivienda vis (colocación en uvr),Vivienda,A más de 20 años,8.246666666666666
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Adquisición de vivienda vis (colocación en uvr),Vivienda,Más de 15 años y hasta 20 años,9.59
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Adquisición de vivienda vis (colocación en uvr),Vivienda,Más de 7 años y hasta 15 años,8.423333333333334
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Adquisición leasing habitacional no vis (colocación en pesos),Vivienda,A más de 20 años,15.19
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Consumo empleados,Consumo,Más de 1 año y hasta 3 años,9.33
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Consumo empleados,Consumo,Más de 3 años y hasta 5 años,9.85
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Consumo empleados,Consumo,Más de 5 años y hasta 7 años,20.7
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Corporativo,Comercial preferencial o corporativo,Más de 30 días y hasta 1 año,15.19
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Crédito rotativo,Consumo,Más de 1 año y hasta 3 años,24.42164342629482
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Crédito rotativo,Consumo,Más de 3 años y hasta 5 años,24.499195710455766
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Crédito rotativo,Consumo,Más de 5 años y hasta 7 años,24.542291666666667
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Crédito rotativo,Consumo,Más de 7 años y hasta 10 años,24.591589743589743
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Libre inversión,Consumo,Entre 31 días y 1 año,24.461470588235297
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Libre inversión,Consumo,Hasta 30 días,22.71
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Libre inversión,Consumo,Más de 1 año y hasta 3 años,24.147264150943396
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Libre inversión,Consumo,Más de 10 años,15.375
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Libre inversión,Consumo,Más de 3 años y hasta 5 años,23.817545454545456
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Libre inversión,Consumo,Más de 5 años y hasta 7 años,22.307905374368396
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Libre inversión,Consumo,Más de 7 años y hasta 10 años,16.92
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Vivienda empleados,Vivienda,A más de 20 años,3.796666666666667
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Vivienda empleados,Vivienda,Más de 15 años y hasta 20 años,4.971428571428571
Scotiabank Colpatria S.A.,2025-03-31,Natural,Garantia idónea o no idónea,Vivienda empleados,Vivienda,Más de 7 años y hasta 15 años,5.593333333333333
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Crédito rotativo,Consumo,Más de 3 años y hasta 5 años,24.66
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Libre inversión,Consumo,Entre 31 días y 1 año,24.91
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Libre inversión,Consumo,Más de 1 año y hasta 3 años,24.91
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Libre inversión,Consumo,Más de 3 años y hasta 5 años,24.91
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Libre inversión,Consumo,Más de 5 años y hasta 7 años,24.91
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Sobregiro en cuenta corriente persona natural,Consumo,Entre 31 días y 1 año,24.92
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos hasta 2 SMMLV,Consumo,Avances en efectivo,21.955328109696374
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos hasta 2 SMMLV,Consumo,Consumos a más de 36 meses,22.23070588235294
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos hasta 2 SMMLV,Consumo,Consumos a un mes,24.4786792077237
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos hasta 2 SMMLV,Consumo,Consumos entre 13 y 18 meses,24.69763005780347
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos hasta 2 SMMLV,Consumo,Consumos entre 19 y 24 meses,24.63613422818792
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos hasta 2 SMMLV,Consumo,Consumos entre 2 y 6 meses,24.662147418354316
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos hasta 2 SMMLV,Consumo,Consumos entre 25 y 36 meses,24.641245173745176
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos hasta 2 SMMLV,Consumo,Consumos entre 7 y 12 meses,24.495799019607844
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumo,Avances en efectivo,21.94091263650546
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumo,Consumos a más de 36 meses,18.04180677540778
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumo,Consumos a un mes,24.558495796507867
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumo,Consumos entre 13 y 18 meses,24.67029366306028
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumo,Consumos entre 19 y 24 meses,24.228798342541435
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumo,Consumos entre 2 y 6 meses,24.65586007171095
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumo,Consumos entre 25 y 36 meses,24.518063770794825
Scotiabank Colpatria S.A.,2025-03-31,Natural,Sin garantia,Tarjeta de crédito para ingresos superiores a 2 SMMLV,Consumo,Consumos entre 7 y 12 meses,24.360791217895606
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Comerciales con recursos provenientes de redescuento,Comercial ordinario,Más de 1 año y hasta 3 años,10.976
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Comerciales con recursos provenientes de redescuento,Comercial ordinario,Más de 3 años y hasta 5 años,14.37
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Comerciales con recursos provenientes de redescuento,Comercial ordinario,Más de 30 días y hasta 1 año,10.324
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Construcción de proyectos de vivienda no vis (colocación en pesos),Comercial ordinario,Más de 1 año y hasta 3 años,15.16
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Construcción de proyectos de vivienda no vis (colocación en uvr),Comercial ordinario,Más de 1 año y hasta 3 años,7.76
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Construcción de proyectos de vivienda vis (colocación en uvr),Comercial ordinario,Más de 30 días y hasta 1 año,6.98
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Corporativo,Comercial preferencial o corporativo,Más de 30 días y hasta 1 año,11.549285714285714
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Empresarial - Tesoreria,Comercial tesoreria,Hasta 30 días,11.226666666666668
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Empresarial en pesos,Comercial ordinario,Más de 1 año y hasta 3 años,15.322
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Empresarial en pesos,Comercial ordinario,Más de 3 años y hasta 5 años,13.17
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Empresarial en pesos,Comercial ordinario,Más de 30 días y hasta 1 año,12.598571428571429
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Empresarial en pesos,Comercial ordinario,Más de 5 años y hasta 7 años,16.95
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Factoring,Comercial ordinario,Hasta 30 días,13.83
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Otros Comercial,Comercial ordinario,Más de 1 año y hasta 3 años,17.614545454545453
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Otros Comercial,Comercial ordinario,Más de 30 días y hasta 1 año,14.332916666666668
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantia idónea o no idónea,Otros Construcción (Colocacion en pesos),Comercial ordinario,Más de 1 año y hasta 3 años,14.75
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Comercial ordinario,Más de 1 año y hasta 3 años,14.223333333333334
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Corporativo,Comercial preferencial o corporativo,Más de 30 días y hasta 1 año,13.83
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Crédito productivo de mayor monto (sin recursos de redescuento),Crédito productivo,Más de 1 año y hasta 3 años,14.563333333333333
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Comercial ordinario,Más de 1 año y hasta 3 años,15.626666666666669
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Comercial ordinario,Más de 3 años y hasta 5 años,16.87818181818182
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Otros Comercial,Comercial ordinario,Más de 1 año y hasta 3 años,16.61
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Otros Comercial,Comercial ordinario,Más de 30 días y hasta 1 año,15.215
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Sin garantia,Sobregiro en cuenta corriente persona jurídica o persona natural,Comercial ordinario,Hasta 30 días,25.62
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Sin garantia,Tarjeta de crédito empresarial,Comercial ordinario,Avances en efectivo,25.22684210526316
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Sin garantia,Tarjeta de crédito empresarial,Comercial ordinario,Consumos a un mes,0.0
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Sin garantia,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 13 y 18 meses,25.005
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Sin garantia,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 19 y 24 meses,25.228928571428572
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Sin garantia,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 2 y 6 meses,25.2466
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Sin garantia,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 25 y 36 meses,25.297088607594937
Scotiabank Colpatria S.A.,2025-04-30,Jurídica,Sin garantia,Tarjeta de crédito empresarial,Comercial ordinario,Consumos entre 7 y 12 meses,24.704615384615384
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Adquisición de vivienda no vis (colocación en pesos),Vivienda,A más de 20 años,12.73875
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Adquisición de vivienda no vis (colocación en pesos),Vivienda,Más de 15 años y hasta 20 años,12.512307692307692
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Adquisición de vivienda no vis (colocación en pesos),Vivienda,Más de 5 años y hasta 7 años,11.29
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Adquisición de vivienda no vis (colocación en pesos),Vivienda,Más de 7 años y hasta 15 años,12.654666666666667
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Adquisición de vivienda no vis (colocación en pesos),Vivienda,Vivienda hasta 5 años,12.30875
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Adquisición de vivienda no vis (colocación en uvr),Vivienda,A más de 20 años,10.2925
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Adquisición de vivienda no vis (colocación en uvr),Vivienda,Más de 15 años y hasta 20 años,11.94
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Adquisición de vivienda vis (colocación en pesos),Vivienda,A más de 20 años,11.564444444444444
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Adquisición de vivienda vis (colocación en pesos),Vivienda,Más de 15 años y hasta 20 años,11.543928571428571
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Adquisición de vivienda vis (colocación en pesos),Vivienda,Más de 5 años y hasta 7 años,14.39
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Adquisición de vivienda vis (colocación en pesos),Vivienda,Más de 7 años y hasta 15 años,12.2105
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Adquisición de vivienda vis (colocación en pesos),Vivienda,Vivienda hasta 5 años,11.906666666666668
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Adquisición de vivienda vis (colocación en uvr),Vivienda,A más de 20 años,8.39
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Consumo empleados,Consumo,Más de 1 año y hasta 3 años,9.33
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Consumo empleados,Consumo,Más de 3 años y hasta 5 años,9.996666666666668
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Consumo empleados,Consumo,Más de 5 años y hasta 7 años,20.7
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Crédito rotativo,Consumo,Más de 1 año y hasta 3 años,24.975041407867497
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Crédito rotativo,Consumo,Más de 3 años y hasta 5 años,25.07036226930964
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Crédito rotativo,Consumo,Más de 5 años y hasta 7 años,25.2126
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Crédito rotativo,Consumo,Más de 7 años y hasta 10 años,25.155260416666668
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Libre inversión,Consumo,Entre 31 días y 1 año,24.454347826086956
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Libre inversión,Consumo,Más de 1 año y hasta 3 años,24.63879518072289
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Libre inversión,Consumo,Más de 10 años,16.42875
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Libre inversión,Consumo,Más de 3 años y hasta 5 años,24.224255319148934
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Libre inversión,Consumo,Más de 5 años y hasta 7 años,20.91484932264307
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Vivienda empleados,Vivienda,A más de 20 años,3.8
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Vivienda empleados,Vivienda,Más de 15 años y hasta 20 años,2.8
Scotiabank Colpatria S.A.,2025-04-30,Natural,Garantia idónea o no idónea,Vivienda empleados,Vivienda,Más de 7 años y hasta 15 años,7.0
Scotiabank Colpatria S.A.,2025-04-30,Natural,Sin garantia,Libre inversión,Consumo,Entre 31 días y 1 año,25.41
Scotiabank Colpatria S.A.,2025-04-30,Natural,Sin garantia,Libre inversión,Consumo,Más de 1 año y hasta 3 años,25.50782608695652
Scotiabank Colpatria S.A.,2025-04-30,Natural,Sin garantia,Libre inversión,Consumo,Más de 3 años y hasta 5 años,25.538076923076925
Scotiabank Colpatria S.A.,2025-04-30,Natural,Sin garantia,Libre inversión,Consumo,Más de 5 años y hasta 7 años,25.023333333333333
Scotiabank Colpatria S.A.,2025-04-30,Natural,Sin garantia,Sobregiro en cuenta corriente persona natural,Consumo,Entre 31 días y 1 año,25.62
