Nombre_Tipo_Entidad,Tipo_de_persona,Tipo_de_crédito,Tipo_de_garantía,Producto de crédito,Plazo de crédito,Nombre_Entidad,by_month_fecha_corte,Tasa_efectiva_promedio_ponderada
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 1 año y hasta 3 años,Bancolombia,03/01/2025 12:00:00 AM,18.72
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 1 año y hasta 3 años,Bancolombia,04/01/2025 12:00:00 AM,15.18
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 1 año y hasta 3 años,Bancolombia,05/01/2025 12:00:00 AM,18.1025
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 30 días y hasta 1 año,Banagrario,02/01/2025 12:00:00 AM,17.655742574257426
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 30 días y hasta 1 año,Banagrario,03/01/2025 12:00:00 AM,17.337213114754098
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 30 días y hasta 1 año,Banagrario,04/01/2025 12:00:00 AM,17.116086956521739
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 30 días y hasta 1 año,Banagrario,05/01/2025 12:00:00 AM,18.056538461538462
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 3 años y hasta 5 años,Banagrario,02/01/2025 12:00:00 AM,15.281901565995526
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 3 años y hasta 5 años,Banagrario,03/01/2025 12:00:00 AM,15.133655352480418
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 3 años y hasta 5 años,Banagrario,04/01/2025 12:00:00 AM,15.279041095890411
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 3 años y hasta 5 años,Banagrario,05/01/2025 12:00:00 AM,15.113834196891192
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 5 años y hasta 7 años,Banagrario,02/01/2025 12:00:00 AM,14.778683693516699
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 5 años y hasta 7 años,Banagrario,03/01/2025 12:00:00 AM,14.763767123287671
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 5 años y hasta 7 años,Banagrario,04/01/2025 12:00:00 AM,14.642650918635171
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Comerciales con recursos provenientes de redescuento,Más de 5 años y hasta 7 años,Banagrario,05/01/2025 12:00:00 AM,14.442100456621005
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,A más de 7 años,Bancolombia,02/01/2025 12:00:00 AM,19.32
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancolombia,02/01/2025 12:00:00 AM,16.285586592178771
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancolombia,03/01/2025 12:00:00 AM,16.827616580310881
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancolombia,04/01/2025 12:00:00 AM,16.804470588235294
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancolombia,05/01/2025 12:00:00 AM,16.881391304347826
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Serfinanza S.A.,02/01/2025 12:00:00 AM,16.06
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 1 año y hasta 3 años,BBVA Colombia,02/01/2025 12:00:00 AM,19.09
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 1 año y hasta 3 años,BBVA Colombia,03/01/2025 12:00:00 AM,19.1
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Davivienda,02/01/2025 12:00:00 AM,19.42
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 30 días y hasta 1 año,Bancolombia,02/01/2025 12:00:00 AM,17.1190625
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 30 días y hasta 1 año,Bancolombia,03/01/2025 12:00:00 AM,16.945333333333333
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 30 días y hasta 1 año,Bancolombia,04/01/2025 12:00:00 AM,15.908636363636364
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 30 días y hasta 1 año,Bancolombia,05/01/2025 12:00:00 AM,16.231818181818182
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Serfinanza S.A.,02/01/2025 12:00:00 AM,15.21
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Serfinanza S.A.,03/01/2025 12:00:00 AM,13.232954545454546
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Serfinanza S.A.,04/01/2025 12:00:00 AM,13.221
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 30 días y hasta 1 año,Banco Serfinanza S.A.,05/01/2025 12:00:00 AM,13.26
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 30 días y hasta 1 año,BBVA Colombia,02/01/2025 12:00:00 AM,19.465
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 30 días y hasta 1 año,BBVA Colombia,03/01/2025 12:00:00 AM,19.14
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 30 días y hasta 1 año,BBVA Colombia,04/01/2025 12:00:00 AM,19.13
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 3 años y hasta 5 años,Bancolombia,02/01/2025 12:00:00 AM,16.182352941176471
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 3 años y hasta 5 años,Bancolombia,03/01/2025 12:00:00 AM,17.216
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 3 años y hasta 5 años,Bancolombia,04/01/2025 12:00:00 AM,16.5505
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 3 años y hasta 5 años,Bancolombia,05/01/2025 12:00:00 AM,13.956666666666667
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 3 años y hasta 5 años,Banco Serfinanza S.A.,03/01/2025 12:00:00 AM,15.77
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 3 años y hasta 5 años,Banco Serfinanza S.A.,04/01/2025 12:00:00 AM,15.85
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 3 años y hasta 5 años,Banco Serfinanza S.A.,05/01/2025 12:00:00 AM,15.8
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 3 años y hasta 5 años,BBVA Colombia,05/01/2025 12:00:00 AM,19.21
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 5 años y hasta 7 años,Bancolombia,02/01/2025 12:00:00 AM,19.184
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 5 años y hasta 7 años,Bancolombia,03/01/2025 12:00:00 AM,16.617777777777778
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 5 años y hasta 7 años,Bancolombia,04/01/2025 12:00:00 AM,17.238333333333334
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía del fondo agropecuario de garantías (FAG),Empresarial en pesos,Más de 5 años y hasta 7 años,Bancolombia,05/01/2025 12:00:00 AM,18.346666666666667
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Más de 1 año y hasta 3 años,Banagrario,03/01/2025 12:00:00 AM,23.07
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Más de 1 año y hasta 3 años,Bancolombia,02/01/2025 12:00:00 AM,14.765
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Más de 1 año y hasta 3 años,Bancolombia,03/01/2025 12:00:00 AM,19.715
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Más de 1 año y hasta 3 años,Bancolombia,04/01/2025 12:00:00 AM,22.010000000000001
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Más de 1 año y hasta 3 años,Bancolombia,05/01/2025 12:00:00 AM,20.328
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Más de 1 año y hasta 3 años,Banco Popular,03/01/2025 12:00:00 AM,12.6
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Más de 1 año y hasta 3 años,Banco Serfinanza S.A.,02/01/2025 12:00:00 AM,14.34
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Más de 1 año y hasta 3 años,BBVA Colombia,03/01/2025 12:00:00 AM,19.64
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Más de 1 año y hasta 3 años,BBVA Colombia,04/01/2025 12:00:00 AM,17.685
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Más de 3 años y hasta 5 años,Banagrario,02/01/2025 12:00:00 AM,26.3
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Más de 3 años y hasta 5 años,BBVA Colombia,02/01/2025 12:00:00 AM,16.39
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Comerciales con recursos provenientes de redescuento,Más de 3 años y hasta 5 años,BBVA Colombia,05/01/2025 12:00:00 AM,18.85
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Construcción - financiación de proyectos viales en pesos,Más de 30 días y hasta 1 año,Banagrario,05/01/2025 12:00:00 AM,16.29
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Construcción - financiación de proyectos viales en pesos,Más de 3 años y hasta 5 años,Banagrario,03/01/2025 12:00:00 AM,24.67
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Construcción - financiación de proyectos viales en pesos,Más de 5 años y hasta 7 años,Banagrario,02/01/2025 12:00:00 AM,23.58
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,A más de 7 años,Bancolombia,04/01/2025 12:00:00 AM,11.05
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Hasta 30 días,BBVA Colombia,02/01/2025 12:00:00 AM,15.06
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,AV Villas,02/01/2025 12:00:00 AM,19.525
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,AV Villas,03/01/2025 12:00:00 AM,14.26
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,AV Villas,04/01/2025 12:00:00 AM,19.145
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancamía S.A.,02/01/2025 12:00:00 AM,26.25
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancamía S.A.,03/01/2025 12:00:00 AM,24.9
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancamía S.A.,04/01/2025 12:00:00 AM,25.475
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Bancamía S.A.,05/01/2025 12:00:00 AM,25.81
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Caja Social S.A.,02/01/2025 12:00:00 AM,20.5
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Caja Social S.A.,03/01/2025 12:00:00 AM,13.48
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Caja Social S.A.,04/01/2025 12:00:00 AM,18.604
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Caja Social S.A.,05/01/2025 12:00:00 AM,15.688
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Davivienda,02/01/2025 12:00:00 AM,16.383620689655172
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Davivienda,03/01/2025 12:00:00 AM,16.540142857142857
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Davivienda,04/01/2025 12:00:00 AM,16.815185185185185
BC-ESTABLECIMIENTO BANCARIO,Natural,Comercial ordinario,Garantía  fondo nacional de garantías (FNG) o Fondo de Garantías de Antioquia (FGA),Empresarial en pesos,Más de 1 año y hasta 3 años,Banco Davivienda,05/01/2025 12:00:00 AM,15.789166666666667
